,A,B,SACTRAK,PHASE2,unique_lanevals
28276,13742,13741,,,[1]
28277,13742,13743,,,[1]
28278,13743,727,SAC24759,,[0 1]
28279,13743,8417,,,[1 0]
28280,13743,13742,,,[1]
28281,13744,3903,,,[0 1]
28282,13744,13745,,,[1]
28283,13744,14509,,,[1]
28284,13745,13744,,,[1]
28285,13745,13746,,,[1]
28286,13745,13748,,,[0 1]
28287,13746,13745,,,[1]
28288,13746,13747,,,[1]
28289,13746,15373,,,[1]
28290,13747,614,,,[1]
28291,13747,13746,,,[1]
28292,13747,13748,,,[1]
28293,13748,13745,,,[0 1]
28294,13748,13747,,,[1]
28295,13748,13749,,,[1]
28296,13749,615,,,[1]
28297,13749,3933,,,[1]
28298,13749,13748,,,[1]
28299,13749,13750,,,[1]
28300,13750,2348,,,[0 1]
28301,13750,4047,,,[1]
28302,13750,13749,,,[1]
28303,13751,8756,,,[1]
28304,13751,13752,,,[1]
28305,13752,8177,,,[1]
28306,13752,13751,,,[1]
28307,13753,701,,,[1]
28308,13753,4444,,,[1]
28309,13753,13754,,,[1]
28310,13754,13753,,,[1]
28311,13754,13755,,,[1]
28312,13755,13754,,,[1]
28313,13755,13756,,,[1]
28314,13756,1160,,,[1]
28315,13756,13755,,,[1]
28316,13756,13757,,,[1]
28317,13757,13756,,,[1]
28318,13757,13758,,,[1]
28319,13758,1160,,,[1]
28320,13758,13757,,,[1]
28321,13758,13759,,,[1]
28322,13759,13758,,,[1]
28323,13759,13760,,,[1]
28324,13760,3891,,,[1]
28325,13760,13759,,,[1]
28326,13761,13762,,,[1]
28327,13761,15122,,,[1]
28328,13762,13761,,,[1]
28329,13762,13763,,,[1]
28330,13763,6184,,,[1]
28331,13763,13633,,,[1]
28332,13763,13762,,,[1]
28333,13763,15283,,,[0 1]
28334,13764,15097,,,[1]
28335,13764,15100,,,[1]
28336,13765,15100,,,[1]
28337,13765,15101,,,[1]
28338,13766,2786,,,[3]
28339,13766,2787,,,[3]
28340,13766,13767,,,[1]
28341,13767,13766,,,[1]
28342,13767,15187,,,[1]
28343,13768,13614,,,[2]
28344,13768,13615,,,[2]
28345,13768,13770,,,[1]
28346,13768,15187,,,[1]
28347,13769,13610,,,[2]
28348,13769,13613,,,[2]
28349,13769,15188,,,[1]
28350,13770,13609,,,[2]
28351,13770,13612,,,[2]
28352,13770,13768,,,[1]
28353,13771,2326,,,[2]
28354,13771,8414,,,[2]
28355,13771,13780,,,[1]
28356,13772,13774,,,[1]
28357,13772,14228,,,[1]
28358,13773,187,,,[1]
28359,13773,13616,,,[0 1]
28360,13773,13618,,,[0 1]
28361,13773,13626,,,[1]
28362,13773,13775,,,[1]
28363,13773,13776,,,[1 0]
28364,13774,13772,,,[1]
28365,13774,13775,,,[1 0]
28366,13775,13773,,,[1]
28367,13775,13774,,,[1 0]
28368,13776,13773,,,[1 0]
28369,13776,13777,,,[1]
28370,13777,13776,,,[1]
28371,13777,13778,,,[1 0]
28372,13778,13777,,,[1 0]
28373,13778,13779,,,[1]
28374,13779,13778,,,[1]
28375,13779,13780,,,[1 0]
28376,13780,13771,,,[1]
28377,13780,13779,,,[1 0]
28378,13781,4565,,,[1]
28379,13781,13782,,,[1]
28380,13782,188,,,[1]
28381,13782,13781,,,[1]
28382,13782,13783,,,[1]
28383,13783,13782,,,[1]
28384,13783,13784,,,[1]
28385,13784,8406,,,[2 1]
28386,13784,13783,,,[1]
28387,13785,2075,PLA15660,,[2]
28388,13785,2758,PLA15660,,[1 2]
28389,13785,15186,,,[1]
28390,13786,1086,PLA25716,,[0 1]
28391,13786,11270,PLA25716,,[0 1]
28392,13786,13787,PLA25716,,[0 1]
28393,13786,15479,PLA25716,,[0 1]
28394,13787,13786,PLA25716,,[0 1]
28395,13787,13788,PLA25716,,[0 1]
28396,13788,4292,PLA25716,,[0 1]
28397,13788,13787,PLA25716,,[0 1]
28398,13790,2076,,,[2]
28399,13790,4260,,,[2]
28400,13790,13791,,,[1]
28401,13791,13790,,,[1]
28402,13791,13792,,,[1]
28403,13791,15250,,,[0 1]
28404,13792,1434,,,[1]
28405,13792,1436,,,[1]
28406,13792,13791,,,[1]
28407,13792,14232,,,[1]
28408,13792,15250,,,[0 1]
28409,13793,2856,,,[1]
28410,13793,4302,,,[1]
28411,13794,3491,,,[0 1]
28412,13794,3570,,,[0 1]
28413,13794,3659,,,[1]
28414,13794,13663,,,[1]
28415,13796,4999,,,[1]
28416,13796,10153,,,[1]
28417,13796,13571,,,[1]
28418,13797,3416,,,[0 1]
28419,13797,4720,,,[1]
28420,13797,15059,,,[1]
28421,13798,3062,,,[0 1]
28422,13798,3063,,,[0 1]
28423,13798,3064,,,[0 1]
28424,13799,2193,,,[0 1]
28425,13799,2298,,,[0 1]
28426,13799,4648,,,[0 1]
28427,13800,10794,,,[0 1]
28428,13800,13801,,,[0 1]
28429,13801,10786,,,[0 1]
28430,13801,13800,,,[0 1]
28431,13801,13802,,,[0 1]
28432,13802,13801,,,[0 1]
28433,13802,13803,,,[0 1]
28434,13803,13802,,,[0 1]
28435,13803,13804,,,[0 1]
28436,13804,13803,,,[0 1]
28437,13804,13805,,,[0 1]
28438,13805,13804,,,[0 1]
28439,13805,13806,,,[0 1]
28440,13806,13805,,,[0 1]
28441,13806,13807,,,[0 1]
28442,13807,10783,,,[0 1]
28443,13807,13806,,,[0 1]
28444,13808,11212,,,[0 1]
28445,13808,13809,,,[0 1]
28446,13809,13808,,,[0 1]
28447,13809,13810,,,[0 1]
28448,13810,10653,,,[0 1]
28449,13810,13809,,,[0 1]
28450,13810,13811,,,[0 1]
28451,13811,13810,,,[0 1]
28452,13811,13812,,,[0 1]
28453,13812,10652,,,[0 1]
28454,13812,13811,,,[0 1]
28455,13813,10571,,,[0 1]
28456,13813,13814,,,[0 1]
28457,13814,13813,,,[0 1]
28458,13814,13815,,,[0 1]
28459,13815,13814,,,[0 1]
28460,13815,13816,,,[0 1]
28461,13816,13815,,,[0 1]
28462,13816,13817,,,[0 1]
28463,13817,10500,,,[0 1]
28464,13817,13816,,,[0 1]
28465,13818,10500,,,[0 1]
28466,13818,13819,,,[0 1]
28467,13819,11928,,,[0 1]
28468,13819,13818,,,[0 1]
28469,13820,1504,,,[0 1]
28470,13820,11928,,,[0 1]
28471,13821,1504,,,[0 1]
28472,13821,13822,,,[0 1]
28473,13822,13821,,,[0 1]
28474,13822,13823,,,[0 1]
28475,13823,10496,,,[0 1]
28476,13823,13822,,,[0 1]
28477,13824,10496,,,[0 1]
28478,13824,13825,,,[0 1]
28479,13825,13824,,,[0 1]
28480,13825,13826,,,[0 1]
28481,13826,13825,,,[0 1]
28482,13826,13827,,,[0 1]
28483,13827,13826,,,[0 1]
28484,13827,13828,,,[0 1]
28485,13828,13827,,,[0 1]
28486,13828,13829,,,[0 1]
28487,13829,13828,,,[0 1]
28488,13829,13830,,,[0 1]
28489,13830,13829,,,[0 1]
28490,13830,14473,,,[0 1]
28491,13831,10477,,,[0 1]
28492,13831,13832,,,[0 1]
28493,13832,13831,,,[0 1]
28494,13832,13833,,,[0 1]
28495,13833,10417,,,[0 1]
28496,13833,13832,,,[0 1]
28497,13833,13834,,,[0 1]
28498,13834,13833,,,[0 1]
28499,13834,13835,,,[0 1]
28500,13835,11026,,,[1]
28501,13835,13834,,,[0 1]
28502,13836,9575,,,[0 1]
28503,13836,10282,,,[0 1]
28504,13836,13837,,,[0 1]
28505,13837,13836,,,[0 1]
28506,13837,13838,,,[0 1]
28507,13837,16205,ELD19229,,[0 1]
28508,13837,16206,ELD19229,,[0 1]
28509,13838,11179,,,[0 1]
28510,13838,13837,,,[0 1]
28511,13839,1422,,,[0 1]
28512,13839,12026,PLA25820,,[0 2]
28513,13839,12028,PLA25483,,[0 2]
28514,13839,15551,PLA25538,,[0 2]
28515,13839,16292,PLA25483,,[0 2]
28516,13840,13841,,,[1]
28517,13840,13866,PLA19510,,[2]
28518,13841,13840,,,[1]
28519,13841,13865,,,[0]
28520,13842,13843,,,[1]
28521,13842,13845,PLA19510,,[2]
28522,13843,13842,,,[1]
28523,13843,13849,,,[0]
28524,13845,13847,PLA19510,,[2]
28525,13845,13873,PLA19510,,[0 2]
28526,13847,13848,PLA25374,,[2]
28527,13848,13849,,,[1]
28528,13848,13850,PLA25374,,[2]
28529,13849,13848,,,[1]
28530,13849,13855,,,[0]
28531,13850,13851,PLA25521,,[0 1]
28532,13850,13852,PLA25374,,[2]
28533,13851,14429,PLA25521,,[0 1]
28534,13852,13854,PLA25374,,[2]
28535,13853,13852,PLA25521,,[0 1]
28536,13853,13857,PLA25638,,[0 1]
28537,13854,13855,,,[1]
28538,13854,13856,PLA25374,,[2]
28539,13855,13854,,,[1]
28540,13855,13861,,,[0]
28541,13856,13857,,,[1]
28542,13856,13858,,,[2]
28543,13857,4856,,,[1]
28544,13857,13856,,,[1]
28545,13858,13859,,,[1]
28546,13858,13860,,,[2]
28547,13859,13858,,,[1]
28548,13859,15853,PLA25638,,[0 1]
28549,13860,15650,,,[2]
28550,13861,13860,,,[1]
28551,13862,4556,PLA25374,,[2]
28552,13862,13879,PLA19510,,[0 2]
28553,13863,9465,,,[0]
28554,13864,2894,PLA19510,,[2]
28555,13865,13843,,,[0]
28556,13866,13842,PLA19510,,[2]
28557,13867,9462,PLA25637,,[0 1]
28558,13868,13841,,,[0]
28559,13869,6530,PLA25602,,[0 1]
28560,13870,8416,,,[1]
28561,13870,13871,PLA25638,,[0 1]
28562,13871,13872,PLA25638,,[0 1]
28563,13872,13873,PLA25638,,[0 1]
28564,13873,14248,PLA19510,,[0 2]
28565,13874,13847,PLA19510,,[0 2]
28566,13874,13851,PLA25638,,[0 1]
28567,13875,4847,,,[1]
28568,13875,4854,,,[1]
28569,13876,4848,,,[1]
28570,13876,13877,PLA25638,,[0 1]
28571,13877,4558,,,[0 1]
28572,13877,9624,PLA25299,,[0 1]
28573,13878,4557,,,[0 1]
28574,13878,13879,PLA25638,,[0 1]
28575,13879,14249,PLA19510,,[0 2]
28576,13880,4555,PLA19510,,[0 2]
28577,13880,13882,PLA25638,,[0 1]
28578,13881,2894,,,[1]
28579,13881,8414,,,[1]
28580,13882,13881,PLA25638,,[0 1]
28581,13883,9050,CAL21276,,[0 1]
28582,13884,13886,CAL21276,,[0 1]
28583,13885,9322,,,[1]
28584,13885,13883,CAL21276,,[0 1]
28585,13886,9323,,,[1]
28586,13886,13888,CAL21276,,[0 1]
28587,13887,4991,,,[1]
28588,13887,13885,CAL21276,,[0 1]
28589,13888,4994,,,[1]
28590,13888,13890,CAL21276,,[0 1]
28591,13889,13887,CAL21276,,[0 1]
28592,13890,13892,CAL21276,,[0 1]
28593,13891,13889,CAL21276,,[0 1]
28594,13892,5170,,,[1]
28595,13892,13894,CAL21276,,[0 1]
28596,13893,5177,,,[1]
28597,13893,13891,CAL21276,,[0 1]
28598,13894,5176,,,[1]
28599,13894,15948,CAL18801,,[0]
28600,13894,15959,CAL21276,,[0 1]
28601,14164,6456,,,[1]
28602,14164,6501,,,[1]
28603,14164,13284,,,[1]
28604,14166,3330,,,[2 3]
28605,14166,5409,,,[2 3]
28606,14167,7256,,,[1]
28607,14168,14169,,,[1 0]
28608,14168,16041,,,[1]
28609,14169,5382,,,[1]
28610,14169,9388,,,[1]
28611,14169,15994,CAL21203,,[0]
28612,14170,8292,,,[2]
28613,14170,14171,,,[1 0]
28614,14171,14172,,,[1 0]
28615,14172,5184,,,[1]
28616,14172,5185,,,[1]
28617,14173,2009,,,[1]
28618,14173,8413,,,[2]
28619,14173,14685,,,[1]
28620,14174,14173,,,[1 0]
28621,14175,4996,,,[1]
28622,14175,14174,,,[1 0]
28623,14176,5475,,,[2]
28624,14176,7255,,,[2]
28625,14177,5467,,,[1]
28626,14177,14176,,,[1]
28627,14201,6444,,,[1]
28628,14201,14202,,,[1]
28629,14201,14868,,,[1]
28630,14202,6445,,,[1]
28631,14202,14201,,,[1]
28632,14202,14203,,,[1]
28633,14202,15432,,,[0 1]
28634,14203,24,,,[1]
28635,14203,6406,,,[1]
28636,14203,14202,,,[1]
28637,14203,15433,,,[0 1]
28638,14204,7,,,[1]
28639,14204,4135,,,[1]
28640,14205,6,,,[2]
28641,14205,4128,,,[2]
28642,14206,907,,,[1]
28643,14206,3528,,,[1]
28644,14206,3533,,,[1]
28645,14207,905,,,[1]
28646,14207,3537,,,[1]
28647,14208,906,,,[1]
28648,14208,4699,,,[1]
28649,14209,901,,,[1]
28650,14209,3541,,,[1]
28651,14210,589,,,[1]
28652,14210,3535,,,[1]
28653,14211,520,,,[1]
28654,14211,3529,,,[1]
28655,14211,3714,,,[1]
28656,14213,245,,,[1]
28657,14213,3229,,,[1]
28658,14214,243,,,[1]
28659,14214,3219,,,[1]
28660,14214,3231,,,[1]
28661,14214,3237,,,[1]
28662,14215,246,,,[1]
28663,14215,3231,,,[1]
28664,14217,242,,,[1]
28665,14217,3238,,,[1]
28666,14218,343,,,[1]
28667,14218,3329,,,[1]
28668,14219,226,,,[1]
28669,14219,3046,,,[1]
28670,14220,330,,,[1]
28671,14220,7253,,,[1]
28672,14221,314,,,[1]
28673,14221,7253,,,[1]
28674,14222,331,,,[1]
28675,14222,7253,,,[1]
28676,14223,5632,,,[1]
28677,14223,16248,,,[1]
28678,14224,206,,,[1]
28679,14224,1149,,,[1]
28680,14224,12981,,,[1]
28681,14224,13593,,,[2]
28682,14224,14225,PLA25687,,[2 3]
28683,14224,14242,,,[1]
28684,14225,846,,,[1]
28685,14225,1447,,,[1]
28686,14225,11947,PLA25167,,[0 3]
28687,14225,13596,PLA25164,,[2 3]
28688,14225,13682,,,[2]
28689,14225,14224,PLA25687,,[2 3]
28690,14225,15099,,,[1]
28691,14226,2241,,,[1]
28692,14226,2246,,,[1]
28693,14227,2246,PLA25496,,[2]
28694,14227,2899,PLA25496,,[2]
28695,14228,187,,,[1]
28696,14228,4278,,,[2]
28697,14228,13626,,,[2]
28698,14228,13772,,,[1]
28699,14229,1088,,,[1]
28700,14229,2893,,,[3]
28701,14229,4278,,,[3]
28702,14230,2272,,,[2]
28703,14230,13711,,,[2]
28704,14231,13600,PLA19470,,[2 1]
28705,14231,13601,PLA19470,,[2 1]
28706,14232,11256,,,[1]
28707,14232,13601,PLA19470,,[2 1]
28708,14232,13602,PLA19470,,[2 1]
28709,14232,13792,,,[1]
28710,14233,4638,,,[1]
28711,14233,6073,,,[1]
28712,14234,982,,,[1]
28713,14234,4637,PLA25463,,[1 2]
28714,14234,6081,PLA15105,,[1 2]
28715,14234,6615,PLA25479,,[0 1 2]
28716,14235,5990,PLA18390,,[0 1]
28717,14235,6087,PLA18390,,[0 1]
28718,14235,6089,PLA25479,,[0 1 2]
28719,14235,6615,PLA25479,,[0 1 2]
28720,14236,323,,,[1]
28721,14236,1412,,,[1]
28722,14236,2032,,,[2]
28723,14236,11259,,,[2]
28724,14237,323,,,[1]
28725,14237,2912,,,[3]
28726,14237,11259,,,[3]
28727,14238,2672,,,[1]
28728,14238,4127,,,[0 1]
28729,14238,4132,,,[2]
28730,14238,6257,,,[1]
28731,14238,14345,PLA25726,,[0 1]
28732,14238,15769,,,[0 1]
28733,14239,1081,,,[1]
28734,14239,1426,,,[1]
28735,14239,2762,PLA15420,,[1 2]
28736,14239,6091,,,[0 1]
28737,14239,11258,PLA15420,,[1 2]
28738,14239,15736,,,[0 1]
28739,14239,15737,,,[0 1]
28740,14239,15739,,,[0 1]
28741,14240,4562,,,[1]
28742,14240,11258,,,[1]
28743,14241,1425,,,[1]
28744,14241,2757,PLA15420,,[1 2]
28745,14241,11258,PLA15420,,[1 2]
28746,14242,13592,,,[1]
28747,14242,14224,,,[1]
28748,14243,1149,,,[1]
28749,14243,8436,,,[1]
28750,14243,8439,,,[1]
28751,14244,4798,PLA20890,,[1 2]
28752,14244,13681,PLA20890,,[1 2]
28753,14245,199,,,[1]
28754,14245,2804,,,[1]
28755,14245,2805,,,[1]
28756,14246,930,,,[1]
28757,14246,2692,,,[1]
28758,14246,2695,,,[1]
28759,14247,8990,PLA18730,,[1 2]
28760,14247,11950,PLA25213,,[0 1 2]
28761,14247,14342,,,[0 1]
28762,14248,4556,PLA19510,,[1 0]
28763,14248,13874,PLA19510,,[0 1]
28764,14248,14250,PLA25156,,[2 3]
28765,14248,16226,PLA19510,,[0 3]
28766,14248,16231,,,[0 1]
28767,14249,2782,PLA25044,,[1 3]
28768,14249,4556,PLA19510,,[1 0]
28769,14249,13880,PLA19510,,[0 1]
28770,14249,16227,PLA19510,,[0 3]
28771,14249,16229,,,[0 1]
28772,14250,196,,,[1]
28773,14250,2783,PLA25156,,[2 3]
28774,14250,11951,PLA25270,,[0 1]
28775,14250,14248,PLA25156,,[2 3]
28776,14251,1429,,,[1]
28777,14251,2032,,,[2]
28778,14251,7132,,,[2]
28779,14252,324,,,[1]
28780,14252,4451,,,[1 2]
28781,14252,15652,,,[0 2]
28782,14253,2792,,,[1]
28783,14253,2793,,,[1]
28784,14254,5180,,,[1]
28785,14254,14258,CAL18838,,[0 1]
28786,14257,5181,,,[1]
28787,14257,9040,CAL18801,,[0]
28788,14257,15960,CAL18838,,[0 1]
28789,14258,14260,CAL18838,,[0 1]
28790,14259,9658,,,[0]
28791,14259,14257,CAL18838,,[0 1]
28792,14260,6217,,,[1]
28793,14260,9664,CAL18838,,[0 1]
28794,14261,9661,,,[1]
28795,14261,14259,CAL18838,,[0 1]
28796,14262,5829,,,[1]
28797,14262,14264,CAL18838,,[0 1]
28798,14263,9663,CAL18838,,[0 1]
28799,14263,14400,CAL20606,,[0 1]
28800,14263,15931,CAL20606,,[0 1]
28801,14264,9638,,,[1]
28802,14264,14266,CAL18838,,[0 1]
28803,14265,5207,,,[1]
28804,14265,14263,CAL18838,,[0 1]
28805,14266,9676,CAL18838,,[0 1]
28806,14267,14265,CAL18838,,[0 1]
28807,14268,5210,,,[1]
28808,14268,14282,CAL18838,,[0 1]
28809,14269,5211,,,[1]
28810,14269,9677,CAL18838,,[0 1]
28811,14270,9690,CAL18838,,[0 1]
28812,14271,9683,CAL18838,,[0 1]
28813,14272,5234,,,[1]
28814,14272,14280,CAL16790,,[0 1]
28815,14273,5235,,,[1]
28816,14273,9705,CAL16790,,[0 1]
28817,14274,9748,CAL16790,,[0 1]
28818,14275,9094,CAL16790,,[0 1]
28819,14276,9736,CAL16790,,[0 1]
28820,14277,9729,CAL16790,,[0 1]
28821,14278,6626,,,[1]
28822,14278,11263,,,[1 2]
28823,14280,9715,CAL16790,,[0 1]
28824,14281,14273,CAL16790,,[0 1]
28825,14282,9684,CAL18838,,[0 1]
28826,14283,14269,CAL18838,,[0 1]
28827,14284,9673,,,[1]
28828,14284,9675,CAL20915,,[4 5]
28829,14285,9676,,,[1]
28830,14285,9680,,,[4 5]
28831,14286,2822,,,[1]
28832,14286,3066,SAC16880,,[1]
28833,14287,3359,,,[1]
28834,14287,14666,,,[1]
28835,14288,431,,,[1]
28836,14288,2928,,,[2]
28837,14288,2929,,,[2]
28838,14289,3940,SAC25135,SAC24114,[1 2]
28839,14289,3945,SAC25102,,[0 1]
28840,14289,12373,SAC25135,SAC24114,[1 2]
28841,14289,14290,SAC24773,,[0 2]
28842,14290,1197,,,[0 1]
28843,14290,12372,SAC25103,,[0 1 2]
28844,14290,14289,SAC24773,,[0 2]
28845,14290,14964,SAC24099,,[0 2]
28846,14290,15620,SAC24972,,[0 2]
28847,14290,16271,,,[1]
28848,14291,1197,,,[1 0]
28849,14291,11956,,,[0 1]
28850,14291,13659,SAC20320,,[1 2]
28851,14291,13661,SAC20320,,[1 2]
28852,14292,1197,SAC24972,,[0 1]
28853,14292,3940,SAC24775,SAC24987,[0 1 2]
28854,14292,14965,SAC24111,SAC24987,[0 1 2]
28855,14292,15620,SAC24972,,[0 2]
28856,14292,15656,SAC24790,,[0 2]
28857,14293,4178,,,[1]
28858,14293,6655,SAC20290,,[2 1]
28859,14293,8750,,,[1]
28860,14293,12017,SAC24954,,[0 2 3]
28861,14293,14549,,,[1 2]
28862,14294,13658,SAC24109,,[0 2]
28863,14294,13660,SAC24109,,[0 2]
28864,14295,1196,,,[1]
28865,14295,13658,SAC24980,,[0 1 2]
28866,14295,13659,SAC24980,,[0 1 2]
28867,14296,5648,,,[1]
28868,14296,8157,,,[1]
28869,14297,3910,,,[1]
28870,14297,5657,,,[0]
28871,14297,14298,,,[1]
28872,14298,3920,,,[1]
28873,14298,14297,,,[1]
28874,14299,912,,,[1]
28875,14299,8159,,,[1]
28876,14299,10315,,,[1]
28877,14300,5633,,,[1]
28878,14300,14301,,,[1]
28879,14301,724,,,[1]
28880,14301,3941,SAC24114,,[0 3]
28881,14301,5638,,,[1 3]
28882,14301,14300,,,[1]
28883,14301,15656,SAC24117,,[1 3]
28884,14301,16272,,,[1]
28885,14302,3939,SAC24094,SAC24114,[0 1 2]
28886,14302,7059,SAC24094,SAC24114,[0 1 2]
28887,14303,3929,,,[3]
28888,14303,13656,,,[2 3]
28889,14303,13658,SAC24108,,[0 2]
28890,14304,1115,,,[1]
28891,14304,3654,,,[2]
28892,14304,4250,,,[2]
28893,14304,8602,,,[1]
28894,14305,9486,,,[2 3]
28895,14305,13549,,,[2]
28896,14305,14442,ELD19179,,[0 1]
28897,14305,15705,,,[1]
28898,14306,9785,,,[2]
28899,14306,10325,SAC19890,,[0 1]
28900,14307,9271,,,[2 3]
28901,14307,10324,SAC19890,,[0 1]
28902,14310,4725,SAC18260,,[0 1]
28903,14310,5700,SAC24557,,[0 1]
28904,14310,5704,SAC24557,,[3 2 1]
28905,14310,8448,SAC18260,,[0 1]
28906,14311,1123,,,[1]
28907,14311,8641,,,[1]
28908,14311,8648,,,[1]
28909,14311,11264,,,[0 3]
28910,14311,13720,,,[0 2]
28911,14312,13720,,,[0 2]
28912,14312,14313,SAC20240,,[0 1 2]
28913,14313,14312,SAC20240,,[0 1 2]
28914,14313,14314,SAC20240,,[0 1 2]
28915,14314,3594,SAC24473,,[1 2]
28916,14314,6307,SAC22410,,[1 2]
28917,14314,14313,SAC20240,,[0 1 2]
28918,14314,14362,SAC22430,,[1 2]
28919,14315,6307,SAC24202,,[1 2]
28920,14315,10047,SAC24202,,[1 2]
28921,14316,1226,,,[1 0]
28922,14316,3594,,,[2 3]
28923,14316,3650,,,[2 3]
28924,14316,6025,SAC24992,,[0 2]
28925,14318,584,,,[1]
28926,14318,9536,,,[2]
28927,14319,12726,,,[0]
28928,14319,12754,CAL15770,,[3]
28929,14319,13529,CAL15770,,[3]
28930,14319,14320,,,[0]
28931,14320,12726,,,[0]
28932,14320,12761,CAL15770,,[3 2]
28933,14320,13529,CAL15770,,[2 3]
28934,14320,14319,,,[0]
28935,14321,36,,,[1]
28936,14321,2879,,,[1]
28937,14321,10012,,,[1]
28938,14323,50,,,[1]
28939,14323,2639,YOL19439,,[0 1]
28940,14323,14324,YOL19317,YOL19444,[0 1 2]
28941,14323,14524,YOL15180,,[1 2]
28942,14324,4626,,,[1]
28943,14324,8387,,,[1]
28944,14324,14323,YOL19317,YOL19444,[0 1 2]
28945,14324,15421,,,[0 1]
28946,14324,15422,,,[0 1]
28947,14324,16251,YOL19329,,[0 1]
28948,14325,4625,,,[1]
28949,14325,5049,,,[0]
28950,14325,13651,,,[1]
28951,14325,14523,,,[0]
28952,14325,15423,YOL19442,,[0 1]
28953,14325,15424,YOL19442,,[0 1]
28954,14326,13049,,,[1 2]
28955,14326,14330,YUB15923,,[1 2]
28956,14328,13502,,,[1 2]
28957,14328,15905,YUB15360,,[1 2]
28958,14328,16079,YUB15360,,[0 1]
28959,14329,12315,,,[1]
28960,14329,13502,,,[1]
28961,14330,13502,YUB15923,,[1 2]
28962,14330,14326,YUB15923,,[1 2]
28963,14331,1445,,,[0 1]
28964,14331,6113,PLA25378,,[0 2]
28965,14331,14332,,,[0]
28966,14331,14647,PLA25378,,[0 2]
28967,14331,15251,,,[0 1]
28968,14331,15901,,,[0 1]
28969,14332,13548,,,[0]
28970,14332,14331,,,[0]
28971,14334,1438,,,[0 1]
28972,14334,1439,,,[0 1]
28973,14334,5960,PLA15220,,[0 1]
28974,14334,8067,PLA15220,,[0 1]
28975,14334,15255,,,[0 1]
28976,14334,15258,,,[0 1]
28977,14335,6514,,,[0]
28978,14336,14449,,,[0]
28979,14337,11756,SAC24969,,[0]
28980,14338,10325,SAC19890,,[0 1]
28981,14339,2657,,,[1]
28982,14339,10275,,,[1]
28983,14339,14341,PLA25304,,[0]
28984,14340,1511,,,[0 1]
28985,14340,4792,PLA18650,,[0]
28986,14340,14341,PLA25304,,[0]
28987,14341,14339,PLA25304,,[0]
28988,14341,14340,PLA25304,,[0]
28989,14342,1511,,,[0 1]
28990,14342,14247,,,[0 1]
28991,14342,14343,,,[0 1]
28992,14342,15389,,,[0 1]
28993,14343,4792,,,[0 1]
28994,14343,14342,,,[0 1]
28995,14343,15390,,,[1]
28996,14344,957,,,[1]
28997,14344,2827,PLA15400,,[1 2 3]
28998,14344,4102,PLA19260,,[0 1]
28999,14344,5552,PLA15400,,[1 2 3]
29000,14345,213,,,[1]
29001,14345,4127,PLA25726,,[0 1]
29002,14345,10192,,,[1]
29003,14345,14238,PLA25726,,[0 1]
29004,14346,5563,,,[1]
29005,14346,7105,,,[1]
29006,14346,16174,,,[0 1]
29007,14347,5060,,,[1]
29008,14347,9027,CAL21275,,[0 1]
29009,14348,5061,,,[1]
29010,14348,9033,CAL21275,,[0 1]
29011,14349,5244,,,[1]
29012,14349,9021,CAL21275,,[0 1]
29013,14350,5245,,,[1]
29014,14350,9023,CAL21275,,[0 1]
29015,14351,5074,,,[1]
29016,14351,10028,CAL21275,,[0 1]
29017,14352,10027,CAL21275,,[0 1]
29018,14352,16023,,,[1]
29019,14353,5224,,,[4]
29020,14353,11835,SAC18170,,[1]
29021,14354,5071,,,[4]
29022,14354,11834,SAC18170,,[1]
29023,14355,4483,SAC19550,,[1]
29024,14355,5914,SAC24389,,[1 2]
29025,14356,5064,,,[4]
29026,14356,11738,SAC23400,,[0]
29027,14357,14693,,,[1]
29028,14357,16022,,,[4 5]
29029,14358,3584,,,[2 3]
29030,14358,9167,,,[2 3]
29031,14358,11265,SAC22990,,[0 3]
29032,14358,14359,SAC24276,,[0]
29033,14359,3585,,,[0]
29034,14359,8628,,,[0 1]
29035,14359,14358,SAC24276,,[0]
29036,14359,14360,SAC24276,,[0]
29037,14359,14814,,,[0 1]
29038,14359,15221,,,[0 1]
29039,14360,1522,,,[0 1]
29040,14360,6629,SAC22980,,[0 3]
29041,14360,14359,SAC24276,,[0]
29042,14360,14361,SAC22980,,[0 3]
29043,14360,14757,SAC24471,,[0 2]
29044,14361,1520,,,[1]
29045,14361,1522,,,[1]
29046,14361,3585,SAC25271,,[1 2]
29047,14361,6628,SAC24220,,[0 2]
29048,14361,14360,SAC22980,,[0 3]
29049,14361,14814,SAC25272,,[1 2]
29050,14362,566,,,[1]
29051,14362,3605,SAC24622,SAC22430,[1 2]
29052,14362,8167,,,[0]
29053,14362,11842,,,[0]
29054,14362,14314,SAC22430,,[1 2]
29055,14363,3670,,,[1]
29056,14363,3870,,,[1]
29057,14363,14364,,,[0]
29058,14364,634,,,[0]
29059,14364,14363,,,[0]
29060,14364,14365,,,[0]
29061,14365,633,,,[0]
29062,14365,3908,,,[0]
29063,14365,14364,,,[0]
29064,14365,14366,,,[0]
29065,14366,2346,,,[0]
29066,14366,3906,SAC24961,,[1]
29067,14366,14365,,,[0]
29068,14366,14367,,,[0]
29069,14366,15372,SAC24961,,[1]
29070,14367,3905,,,[0]
29071,14367,14366,,,[0]
29072,14368,8008,SAC21500,,[2 1 3]
29073,14368,13579,SAC21500,,[2 1 3]
29074,14369,12984,SAC23160,,[0]
